,song_name,name_10,kpop_artist_name,all_artists,song_id,song_api_info,artist_id,all_artists_id,all_artists_list,all_artists_id_list,artist_1,artist_id_1,artist_2,artist_id_2,artist_3,artist_id_3,artist_4,artist_id_4,artist_5,artist_id_5,artist_6,artist_id_6,artist_7,artist_id_7,name_5
4550,Here We Now,Here We No,KARD,"KARD, J.seph, Jeon So Min",3gLp4xNmLHEKv8sqNNG7BI,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2JhAlkmukNvarUpGhTFXUQ'}, 'href': 'https://api.spotify.com/v1/artists/2JhAlkmukNvarUpGhTFXUQ', 'id': '2JhAlkmukNvarUpGhTFXUQ', 'name': 'KARD', 'type': 'artist', 'uri': 'spotify:artist:2JhAlkmukNvarUpGhTFXUQ'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/1LCD1ZKF5V4lWQKf5810yx'}, 'href': 'https://api.spotify.com/v1/artists/1LCD1ZKF5V4lWQKf5810yx', 'id': '1LCD1ZKF5V4lWQKf5810yx', 'name': 'J.seph', 'type': 'artist', 'uri': 'spotify:artist:1LCD1ZKF5V4lWQKf5810yx'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/1J3BfBC9Z9VRIpEUB64Rbw'}, 'href': 'https://api.spotify.com/v1/artists/1J3BfBC9Z9VRIpEUB64Rbw', 'id': '1J3BfBC9Z9VRIpEUB64Rbw', 'name': 'Jeon So Min', 'type': 'artist', 'uri': 'spotify:artist:1J3BfBC9Z9VRIpEUB64Rbw'}]",2JhAlkmukNvarUpGhTFXUQ,"2JhAlkmukNvarUpGhTFXUQ, 1LCD1ZKF5V4lWQKf5810yx, 1J3BfBC9Z9VRIpEUB64Rbw","[' J.seph', ' Jeon So Min']","[' 1LCD1ZKF5V4lWQKf5810yx', ' 1J3BfBC9Z9VRIpEUB64Rbw']", J.seph, 1LCD1ZKF5V4lWQKf5810yx, Jeon So Min, 1J3BfBC9Z9VRIpEUB64Rbw,,,,,,,,,,,Here 
4555,Oh NaNa,Oh NaNa,KARD,"KARD, HUR YOUNG JI",0XVOo9jCPUB64JoajUJpqW,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2JhAlkmukNvarUpGhTFXUQ'}, 'href': 'https://api.spotify.com/v1/artists/2JhAlkmukNvarUpGhTFXUQ', 'id': '2JhAlkmukNvarUpGhTFXUQ', 'name': 'KARD', 'type': 'artist', 'uri': 'spotify:artist:2JhAlkmukNvarUpGhTFXUQ'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/0FUmt6iMoB9sJpxZuWkOI5'}, 'href': 'https://api.spotify.com/v1/artists/0FUmt6iMoB9sJpxZuWkOI5', 'id': '0FUmt6iMoB9sJpxZuWkOI5', 'name': 'HUR YOUNG JI', 'type': 'artist', 'uri': 'spotify:artist:0FUmt6iMoB9sJpxZuWkOI5'}]",2JhAlkmukNvarUpGhTFXUQ,"2JhAlkmukNvarUpGhTFXUQ, 0FUmt6iMoB9sJpxZuWkOI5",[' HUR YOUNG JI'],[' 0FUmt6iMoB9sJpxZuWkOI5'], HUR YOUNG JI, 0FUmt6iMoB9sJpxZuWkOI5,,,,,,,,,,,,,Oh Na
4584,파트너,파트너,KIM HOJOONG,"KIM HOJOONG, Park Gabin",1rZ3NpEw8jFfThCLUWemJc,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4T9AuhR3YqSqaPgXzPiAuH'}, 'href': 'https://api.spotify.com/v1/artists/4T9AuhR3YqSqaPgXzPiAuH', 'id': '4T9AuhR3YqSqaPgXzPiAuH', 'name': 'KIM HOJOONG', 'type': 'artist', 'uri': 'spotify:artist:4T9AuhR3YqSqaPgXzPiAuH'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4RchfpgrrMpxq0eQv63jqx'}, 'href': 'https://api.spotify.com/v1/artists/4RchfpgrrMpxq0eQv63jqx', 'id': '4RchfpgrrMpxq0eQv63jqx', 'name': 'Park Gabin', 'type': 'artist', 'uri': 'spotify:artist:4RchfpgrrMpxq0eQv63jqx'}]",4T9AuhR3YqSqaPgXzPiAuH,"4T9AuhR3YqSqaPgXzPiAuH, 4RchfpgrrMpxq0eQv63jqx",[' Park Gabin'],[' 4RchfpgrrMpxq0eQv63jqx'], Park Gabin, 4RchfpgrrMpxq0eQv63jqx,,,,,,,,,,,,,파트너
4585,라 트라비아타 - 축배의 노래,라 트라비아타 - ,KIM HOJOONG,"KIM HOJOONG, Lee Sangwon",0V3Pdxb0sD0F02b2XptGPd,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4T9AuhR3YqSqaPgXzPiAuH'}, 'href': 'https://api.spotify.com/v1/artists/4T9AuhR3YqSqaPgXzPiAuH', 'id': '4T9AuhR3YqSqaPgXzPiAuH', 'name': 'KIM HOJOONG', 'type': 'artist', 'uri': 'spotify:artist:4T9AuhR3YqSqaPgXzPiAuH'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/2cDX5eSW1ia5fwMbqplMbT'}, 'href': 'https://api.spotify.com/v1/artists/2cDX5eSW1ia5fwMbqplMbT', 'id': '2cDX5eSW1ia5fwMbqplMbT', 'name': 'Lee Sangwon', 'type': 'artist', 'uri': 'spotify:artist:2cDX5eSW1ia5fwMbqplMbT'}]",4T9AuhR3YqSqaPgXzPiAuH,"4T9AuhR3YqSqaPgXzPiAuH, 2cDX5eSW1ia5fwMbqplMbT",[' Lee Sangwon'],[' 2cDX5eSW1ia5fwMbqplMbT'], Lee Sangwon, 2cDX5eSW1ia5fwMbqplMbT,,,,,,,,,,,,,라 트라비
4588,소녀,소녀,KIM HOJOONG,"KIM HOJOONG, 오현우",7prxq2fypkqH0CGOe7J5ia,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4T9AuhR3YqSqaPgXzPiAuH'}, 'href': 'https://api.spotify.com/v1/artists/4T9AuhR3YqSqaPgXzPiAuH', 'id': '4T9AuhR3YqSqaPgXzPiAuH', 'name': 'KIM HOJOONG', 'type': 'artist', 'uri': 'spotify:artist:4T9AuhR3YqSqaPgXzPiAuH'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/1PQQMG99o0K7BBYAwVpTqf'}, 'href': 'https://api.spotify.com/v1/artists/1PQQMG99o0K7BBYAwVpTqf', 'id': '1PQQMG99o0K7BBYAwVpTqf', 'name': '오현우', 'type': 'artist', 'uri': 'spotify:artist:1PQQMG99o0K7BBYAwVpTqf'}]",4T9AuhR3YqSqaPgXzPiAuH,"4T9AuhR3YqSqaPgXzPiAuH, 1PQQMG99o0K7BBYAwVpTqf",[' 오현우'],[' 1PQQMG99o0K7BBYAwVpTqf'], 오현우, 1PQQMG99o0K7BBYAwVpTqf,,,,,,,,,,,,,소녀
4627,Without You (With. HYNN),Without Yo,KIM JAE HWAN,"KIM JAE HWAN, HYNN",2HTv4mCyzQgBFnjc77ygsQ,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7LdZwtnhfB1GoC9SE9tvyb'}, 'href': 'https://api.spotify.com/v1/artists/7LdZwtnhfB1GoC9SE9tvyb', 'id': '7LdZwtnhfB1GoC9SE9tvyb', 'name': 'KIM JAE HWAN', 'type': 'artist', 'uri': 'spotify:artist:7LdZwtnhfB1GoC9SE9tvyb'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/64jfAecBriamQmMs0WAKtj'}, 'href': 'https://api.spotify.com/v1/artists/64jfAecBriamQmMs0WAKtj', 'id': '64jfAecBriamQmMs0WAKtj', 'name': 'HYNN', 'type': 'artist', 'uri': 'spotify:artist:64jfAecBriamQmMs0WAKtj'}]",7LdZwtnhfB1GoC9SE9tvyb,"7LdZwtnhfB1GoC9SE9tvyb, 64jfAecBriamQmMs0WAKtj",[' HYNN'],[' 64jfAecBriamQmMs0WAKtj'], HYNN, 64jfAecBriamQmMs0WAKtj,,,,,,,,,,,,,Witho
4640,You're My End and My Beginning,You're My ,KIM JAE HWAN,"Onestar, KIM JAE HWAN",1q3axbxKGkwHdLLQtxmyl2,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6EmgTIhhXGtfAmYYTfdtlz'}, 'href': 'https://api.spotify.com/v1/artists/6EmgTIhhXGtfAmYYTfdtlz', 'id': '6EmgTIhhXGtfAmYYTfdtlz', 'name': 'Onestar', 'type': 'artist', 'uri': 'spotify:artist:6EmgTIhhXGtfAmYYTfdtlz'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/7LdZwtnhfB1GoC9SE9tvyb'}, 'href': 'https://api.spotify.com/v1/artists/7LdZwtnhfB1GoC9SE9tvyb', 'id': '7LdZwtnhfB1GoC9SE9tvyb', 'name': 'KIM JAE HWAN', 'type': 'artist', 'uri': 'spotify:artist:7LdZwtnhfB1GoC9SE9tvyb'}]",7LdZwtnhfB1GoC9SE9tvyb,"6EmgTIhhXGtfAmYYTfdtlz, 7LdZwtnhfB1GoC9SE9tvyb","['Onestar', ' KIM JAE HWAN']","['6EmgTIhhXGtfAmYYTfdtlz', ' 7LdZwtnhfB1GoC9SE9tvyb']",Onestar,6EmgTIhhXGtfAmYYTfdtlz, KIM JAE HWAN, 7LdZwtnhfB1GoC9SE9tvyb,,,,,,,,,,,You'r
4642,COLD (Feat. PENOMECO),COLD (Feat,KIM JAE HWAN,"MC MONG, KIM JAE HWAN, PENOMECO",3qtfRu38S0VCg6lbCxPJ5N,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6gEWl778wJTkq4Uk5eBvgD'}, 'href': 'https://api.spotify.com/v1/artists/6gEWl778wJTkq4Uk5eBvgD', 'id': '6gEWl778wJTkq4Uk5eBvgD', 'name': 'MC MONG', 'type': 'artist', 'uri': 'spotify:artist:6gEWl778wJTkq4Uk5eBvgD'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/7LdZwtnhfB1GoC9SE9tvyb'}, 'href': 'https://api.spotify.com/v1/artists/7LdZwtnhfB1GoC9SE9tvyb', 'id': '7LdZwtnhfB1GoC9SE9tvyb', 'name': 'KIM JAE HWAN', 'type': 'artist', 'uri': 'spotify:artist:7LdZwtnhfB1GoC9SE9tvyb'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/1MAUqH0haKBYbjpknTfreY'}, 'href': 'https://api.spotify.com/v1/artists/1MAUqH0haKBYbjpknTfreY', 'id': '1MAUqH0haKBYbjpknTfreY', 'name': 'PENOMECO', 'type': 'artist', 'uri': 'spotify:artist:1MAUqH0haKBYbjpknTfreY'}]",7LdZwtnhfB1GoC9SE9tvyb,"6gEWl778wJTkq4Uk5eBvgD, 7LdZwtnhfB1GoC9SE9tvyb, 1MAUqH0haKBYbjpknTfreY","['MC MONG', ' KIM JAE HWAN', ' PENOMECO']","['6gEWl778wJTkq4Uk5eBvgD', ' 7LdZwtnhfB1GoC9SE9tvyb', ' 1MAUqH0haKBYbjpknTfreY']",MC MONG,6gEWl778wJTkq4Uk5eBvgD, KIM JAE HWAN, 7LdZwtnhfB1GoC9SE9tvyb, PENOMECO, 1MAUqH0haKBYbjpknTfreY,,,,,,,,,COLD 
4643,COLD,COLD,KIM JAE HWAN,"MC MONG, KIM JAE HWAN",2V0VVGFbbW5pF0zLMjhWlI,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6gEWl778wJTkq4Uk5eBvgD'}, 'href': 'https://api.spotify.com/v1/artists/6gEWl778wJTkq4Uk5eBvgD', 'id': '6gEWl778wJTkq4Uk5eBvgD', 'name': 'MC MONG', 'type': 'artist', 'uri': 'spotify:artist:6gEWl778wJTkq4Uk5eBvgD'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/7LdZwtnhfB1GoC9SE9tvyb'}, 'href': 'https://api.spotify.com/v1/artists/7LdZwtnhfB1GoC9SE9tvyb', 'id': '7LdZwtnhfB1GoC9SE9tvyb', 'name': 'KIM JAE HWAN', 'type': 'artist', 'uri': 'spotify:artist:7LdZwtnhfB1GoC9SE9tvyb'}]",7LdZwtnhfB1GoC9SE9tvyb,"6gEWl778wJTkq4Uk5eBvgD, 7LdZwtnhfB1GoC9SE9tvyb","['MC MONG', ' KIM JAE HWAN']","['6gEWl778wJTkq4Uk5eBvgD', ' 7LdZwtnhfB1GoC9SE9tvyb']",MC MONG,6gEWl778wJTkq4Uk5eBvgD, KIM JAE HWAN, 7LdZwtnhfB1GoC9SE9tvyb,,,,,,,,,,,COLD
4652,Paradise,Paradise,KIM JAE HWAN,"KIM JAE HWAN, PARK WOO JIN",4j0YyhNiV4s86p63lLK0yZ,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7LdZwtnhfB1GoC9SE9tvyb'}, 'href': 'https://api.spotify.com/v1/artists/7LdZwtnhfB1GoC9SE9tvyb', 'id': '7LdZwtnhfB1GoC9SE9tvyb', 'name': 'KIM JAE HWAN', 'type': 'artist', 'uri': 'spotify:artist:7LdZwtnhfB1GoC9SE9tvyb'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/0kS1oLtVdBidgH2aKloRKR'}, 'href': 'https://api.spotify.com/v1/artists/0kS1oLtVdBidgH2aKloRKR', 'id': '0kS1oLtVdBidgH2aKloRKR', 'name': 'PARK WOO JIN', 'type': 'artist', 'uri': 'spotify:artist:0kS1oLtVdBidgH2aKloRKR'}]",7LdZwtnhfB1GoC9SE9tvyb,"7LdZwtnhfB1GoC9SE9tvyb, 0kS1oLtVdBidgH2aKloRKR",[' PARK WOO JIN'],[' 0kS1oLtVdBidgH2aKloRKR'], PARK WOO JIN, 0kS1oLtVdBidgH2aKloRKR,,,,,,,,,,,,,Parad
4656,Vacance in September,Vacance in,KIM JAE HWAN,"KIM JAE HWAN, Stella Jang",3SZit36toAsecvUWqMrit4,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7LdZwtnhfB1GoC9SE9tvyb'}, 'href': 'https://api.spotify.com/v1/artists/7LdZwtnhfB1GoC9SE9tvyb', 'id': '7LdZwtnhfB1GoC9SE9tvyb', 'name': 'KIM JAE HWAN', 'type': 'artist', 'uri': 'spotify:artist:7LdZwtnhfB1GoC9SE9tvyb'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/2Y9AUayH5pyZpVfkDYDfJV'}, 'href': 'https://api.spotify.com/v1/artists/2Y9AUayH5pyZpVfkDYDfJV', 'id': '2Y9AUayH5pyZpVfkDYDfJV', 'name': 'Stella Jang', 'type': 'artist', 'uri': 'spotify:artist:2Y9AUayH5pyZpVfkDYDfJV'}]",7LdZwtnhfB1GoC9SE9tvyb,"7LdZwtnhfB1GoC9SE9tvyb, 2Y9AUayH5pyZpVfkDYDfJV",[' Stella Jang'],[' 2Y9AUayH5pyZpVfkDYDfJV'], Stella Jang, 2Y9AUayH5pyZpVfkDYDfJV,,,,,,,,,,,,,Vacan
4683,Hymne A L’amour,Hymne A L’,Kim Na Young,"M. Monnot, Kim Na Young",2VX0qOPc0iBEDP8013fgRF,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5raaWCPidQVOFLtpM5CCvI'}, 'href': 'https://api.spotify.com/v1/artists/5raaWCPidQVOFLtpM5CCvI', 'id': '5raaWCPidQVOFLtpM5CCvI', 'name': 'M. Monnot', 'type': 'artist', 'uri': 'spotify:artist:5raaWCPidQVOFLtpM5CCvI'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4dvmLXorXADxVq8EcySEWk'}, 'href': 'https://api.spotify.com/v1/artists/4dvmLXorXADxVq8EcySEWk', 'id': '4dvmLXorXADxVq8EcySEWk', 'name': 'Kim Na Young', 'type': 'artist', 'uri': 'spotify:artist:4dvmLXorXADxVq8EcySEWk'}]",4dvmLXorXADxVq8EcySEWk,"5raaWCPidQVOFLtpM5CCvI, 4dvmLXorXADxVq8EcySEWk","['M. Monnot', ' Kim Na Young']","['5raaWCPidQVOFLtpM5CCvI', ' 4dvmLXorXADxVq8EcySEWk']",M. Monnot,5raaWCPidQVOFLtpM5CCvI, Kim Na Young, 4dvmLXorXADxVq8EcySEWk,,,,,,,,,,,Hymne
4684,L. Boccherini Cello Sonata No.6 in A Major,L. Boccher,Kim Na Young,"Luigi Boccherini, Kim Na Young",5t4AF5sLl8MF2LP4ji7stS,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2l4vGfFV7e46yO8lxfxR76'}, 'href': 'https://api.spotify.com/v1/artists/2l4vGfFV7e46yO8lxfxR76', 'id': '2l4vGfFV7e46yO8lxfxR76', 'name': 'Luigi Boccherini', 'type': 'artist', 'uri': 'spotify:artist:2l4vGfFV7e46yO8lxfxR76'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4dvmLXorXADxVq8EcySEWk'}, 'href': 'https://api.spotify.com/v1/artists/4dvmLXorXADxVq8EcySEWk', 'id': '4dvmLXorXADxVq8EcySEWk', 'name': 'Kim Na Young', 'type': 'artist', 'uri': 'spotify:artist:4dvmLXorXADxVq8EcySEWk'}]",4dvmLXorXADxVq8EcySEWk,"2l4vGfFV7e46yO8lxfxR76, 4dvmLXorXADxVq8EcySEWk","['Luigi Boccherini', ' Kim Na Young']","['2l4vGfFV7e46yO8lxfxR76', ' 4dvmLXorXADxVq8EcySEWk']",Luigi Boccherini,2l4vGfFV7e46yO8lxfxR76, Kim Na Young, 4dvmLXorXADxVq8EcySEWk,,,,,,,,,,,L. Bo
4685,D.Shostakovich Cello Concerto No.1 in E flat Major 4th movt.,D.Shostako,Kim Na Young,"Dmitri Shostakovich, Kim Na Young",2axEjhY1LNySR6oZUloMmv,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6s1pCNXcbdtQJlsnM1hRIA'}, 'href': 'https://api.spotify.com/v1/artists/6s1pCNXcbdtQJlsnM1hRIA', 'id': '6s1pCNXcbdtQJlsnM1hRIA', 'name': 'Dmitri Shostakovich', 'type': 'artist', 'uri': 'spotify:artist:6s1pCNXcbdtQJlsnM1hRIA'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4dvmLXorXADxVq8EcySEWk'}, 'href': 'https://api.spotify.com/v1/artists/4dvmLXorXADxVq8EcySEWk', 'id': '4dvmLXorXADxVq8EcySEWk', 'name': 'Kim Na Young', 'type': 'artist', 'uri': 'spotify:artist:4dvmLXorXADxVq8EcySEWk'}]",4dvmLXorXADxVq8EcySEWk,"6s1pCNXcbdtQJlsnM1hRIA, 4dvmLXorXADxVq8EcySEWk","['Dmitri Shostakovich', ' Kim Na Young']","['6s1pCNXcbdtQJlsnM1hRIA', ' 4dvmLXorXADxVq8EcySEWk']",Dmitri Shostakovich,6s1pCNXcbdtQJlsnM1hRIA, Kim Na Young, 4dvmLXorXADxVq8EcySEWk,,,,,,,,,,,D.Sho
4706,Heart Break,Heart Brea,Kim Na Young,"Gaeko, Kim Na Young",1svbupQMeARy4fPtbJWswd,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0tkHE1pQ5ZCgQb8WZ0ba79'}, 'href': 'https://api.spotify.com/v1/artists/0tkHE1pQ5ZCgQb8WZ0ba79', 'id': '0tkHE1pQ5ZCgQb8WZ0ba79', 'name': 'Gaeko', 'type': 'artist', 'uri': 'spotify:artist:0tkHE1pQ5ZCgQb8WZ0ba79'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4dvmLXorXADxVq8EcySEWk'}, 'href': 'https://api.spotify.com/v1/artists/4dvmLXorXADxVq8EcySEWk', 'id': '4dvmLXorXADxVq8EcySEWk', 'name': 'Kim Na Young', 'type': 'artist', 'uri': 'spotify:artist:4dvmLXorXADxVq8EcySEWk'}]",4dvmLXorXADxVq8EcySEWk,"0tkHE1pQ5ZCgQb8WZ0ba79, 4dvmLXorXADxVq8EcySEWk","['Gaeko', ' Kim Na Young']","['0tkHE1pQ5ZCgQb8WZ0ba79', ' 4dvmLXorXADxVq8EcySEWk']",Gaeko,0tkHE1pQ5ZCgQb8WZ0ba79, Kim Na Young, 4dvmLXorXADxVq8EcySEWk,,,,,,,,,,,Heart
4708,Goodbye list,Goodbye li,Kim Na Young,"Kim Na Young, Yang Da Il",0ixcqcuUo7w4f6JQJ0cdxt,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4dvmLXorXADxVq8EcySEWk'}, 'href': 'https://api.spotify.com/v1/artists/4dvmLXorXADxVq8EcySEWk', 'id': '4dvmLXorXADxVq8EcySEWk', 'name': 'Kim Na Young', 'type': 'artist', 'uri': 'spotify:artist:4dvmLXorXADxVq8EcySEWk'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/5DnjOSzLCfn4hDbLECq8pt'}, 'href': 'https://api.spotify.com/v1/artists/5DnjOSzLCfn4hDbLECq8pt', 'id': '5DnjOSzLCfn4hDbLECq8pt', 'name': 'Yang Da Il', 'type': 'artist', 'uri': 'spotify:artist:5DnjOSzLCfn4hDbLECq8pt'}]",4dvmLXorXADxVq8EcySEWk,"4dvmLXorXADxVq8EcySEWk, 5DnjOSzLCfn4hDbLECq8pt",[' Yang Da Il'],[' 5DnjOSzLCfn4hDbLECq8pt'], Yang Da Il, 5DnjOSzLCfn4hDbLECq8pt,,,,,,,,,,,,,Goodb
4718,Incorrect Answer (Feat. LEE MINHYUK of BTOB),Incorrect ,Kim Na Young,"Kim Na Young, LEE MINHYUK (HUTA)",2H7XOWChyIUBQ97Zx8yTwY,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4dvmLXorXADxVq8EcySEWk'}, 'href': 'https://api.spotify.com/v1/artists/4dvmLXorXADxVq8EcySEWk', 'id': '4dvmLXorXADxVq8EcySEWk', 'name': 'Kim Na Young', 'type': 'artist', 'uri': 'spotify:artist:4dvmLXorXADxVq8EcySEWk'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4fgfmrBHIWsUuHxeOPhv61'}, 'href': 'https://api.spotify.com/v1/artists/4fgfmrBHIWsUuHxeOPhv61', 'id': '4fgfmrBHIWsUuHxeOPhv61', 'name': 'LEE MINHYUK (HUTA)', 'type': 'artist', 'uri': 'spotify:artist:4fgfmrBHIWsUuHxeOPhv61'}]",4dvmLXorXADxVq8EcySEWk,"4dvmLXorXADxVq8EcySEWk, 4fgfmrBHIWsUuHxeOPhv61",[' LEE MINHYUK (HUTA)'],[' 4fgfmrBHIWsUuHxeOPhv61'], LEE MINHYUK (HUTA), 4fgfmrBHIWsUuHxeOPhv61,,,,,,,,,,,,,Incor
4733,The Package,The Packag,Kim Na Young,"Kim Na Young, DINDIN",4TZZ3cT8CPdom6KWyqFcdj,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4dvmLXorXADxVq8EcySEWk'}, 'href': 'https://api.spotify.com/v1/artists/4dvmLXorXADxVq8EcySEWk', 'id': '4dvmLXorXADxVq8EcySEWk', 'name': 'Kim Na Young', 'type': 'artist', 'uri': 'spotify:artist:4dvmLXorXADxVq8EcySEWk'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/63cvWayCvPbWYNDi537w0z'}, 'href': 'https://api.spotify.com/v1/artists/63cvWayCvPbWYNDi537w0z', 'id': '63cvWayCvPbWYNDi537w0z', 'name': 'DINDIN', 'type': 'artist', 'uri': 'spotify:artist:63cvWayCvPbWYNDi537w0z'}]",4dvmLXorXADxVq8EcySEWk,"4dvmLXorXADxVq8EcySEWk, 63cvWayCvPbWYNDi537w0z",[' DINDIN'],[' 63cvWayCvPbWYNDi537w0z'], DINDIN, 63cvWayCvPbWYNDi537w0z,,,,,,,,,,,,,The P
4749,싱포유 - 여섯번째이야기 너와 나의 연결고리 - Angel's Letter,싱포유 - 여섯번째,Kim Na Young,"G2, Kim Na Young",1AFK3qtUNJxiLX0wdHI25V,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4ueZwsEtcqcO0IZywqgk66'}, 'href': 'https://api.spotify.com/v1/artists/4ueZwsEtcqcO0IZywqgk66', 'id': '4ueZwsEtcqcO0IZywqgk66', 'name': 'G2', 'type': 'artist', 'uri': 'spotify:artist:4ueZwsEtcqcO0IZywqgk66'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4dvmLXorXADxVq8EcySEWk'}, 'href': 'https://api.spotify.com/v1/artists/4dvmLXorXADxVq8EcySEWk', 'id': '4dvmLXorXADxVq8EcySEWk', 'name': 'Kim Na Young', 'type': 'artist', 'uri': 'spotify:artist:4dvmLXorXADxVq8EcySEWk'}]",4dvmLXorXADxVq8EcySEWk,"4ueZwsEtcqcO0IZywqgk66, 4dvmLXorXADxVq8EcySEWk","['G2', ' Kim Na Young']","['4ueZwsEtcqcO0IZywqgk66', ' 4dvmLXorXADxVq8EcySEWk']",G2,4ueZwsEtcqcO0IZywqgk66, Kim Na Young, 4dvmLXorXADxVq8EcySEWk,,,,,,,,,,,싱포유 -
4750,Tears,Tears,Kim Na Young,"Monday Kiz, Kim Na Young",5jEiHowQyoxw9jfzxStO4w,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/24jJXZRz3aGvjVvZ4OoerD'}, 'href': 'https://api.spotify.com/v1/artists/24jJXZRz3aGvjVvZ4OoerD', 'id': '24jJXZRz3aGvjVvZ4OoerD', 'name': 'Monday Kiz', 'type': 'artist', 'uri': 'spotify:artist:24jJXZRz3aGvjVvZ4OoerD'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4dvmLXorXADxVq8EcySEWk'}, 'href': 'https://api.spotify.com/v1/artists/4dvmLXorXADxVq8EcySEWk', 'id': '4dvmLXorXADxVq8EcySEWk', 'name': 'Kim Na Young', 'type': 'artist', 'uri': 'spotify:artist:4dvmLXorXADxVq8EcySEWk'}]",4dvmLXorXADxVq8EcySEWk,"24jJXZRz3aGvjVvZ4OoerD, 4dvmLXorXADxVq8EcySEWk","['Monday Kiz', ' Kim Na Young']","['24jJXZRz3aGvjVvZ4OoerD', ' 4dvmLXorXADxVq8EcySEWk']",Monday Kiz,24jJXZRz3aGvjVvZ4OoerD, Kim Na Young, 4dvmLXorXADxVq8EcySEWk,,,,,,,,,,,Tears
4756,Once Again,Once Again,Kim Na Young,"Mad Clown, Kim Na Young",1qsjEmjRzXVsmC0oLitHzN,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0dX6tgZKWpamoFHFuXFhwd'}, 'href': 'https://api.spotify.com/v1/artists/0dX6tgZKWpamoFHFuXFhwd', 'id': '0dX6tgZKWpamoFHFuXFhwd', 'name': 'Mad Clown', 'type': 'artist', 'uri': 'spotify:artist:0dX6tgZKWpamoFHFuXFhwd'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4dvmLXorXADxVq8EcySEWk'}, 'href': 'https://api.spotify.com/v1/artists/4dvmLXorXADxVq8EcySEWk', 'id': '4dvmLXorXADxVq8EcySEWk', 'name': 'Kim Na Young', 'type': 'artist', 'uri': 'spotify:artist:4dvmLXorXADxVq8EcySEWk'}]",4dvmLXorXADxVq8EcySEWk,"0dX6tgZKWpamoFHFuXFhwd, 4dvmLXorXADxVq8EcySEWk","['Mad Clown', ' Kim Na Young']","['0dX6tgZKWpamoFHFuXFhwd', ' 4dvmLXorXADxVq8EcySEWk']",Mad Clown,0dX6tgZKWpamoFHFuXFhwd, Kim Na Young, 4dvmLXorXADxVq8EcySEWk,,,,,,,,,,,Once 
